omm_id	fecha	tmax	tmin	tmed	td	pres_est	pres_nm	prcp	hr	helio	nub	vmax_d	vmax_f	vmed	estado	num_observaciones
87178	1999-08-28	23	11.6	16.9	12.6	999.6	1014.3	0	78	7.7	4	36	6.2	2.6	V	4
87178	1999-08-29	28.9	12.5	20.3	14.3	999.1	1013.7	0	73	7.6	0	11	5.1	1.3	V	4
87178	1999-08-30	34.4	20.7	26.8	14.4	994	1008.2	0	50	5.3	0	2	12.9	4.6	R	4
87178	1999-08-31	34.6	25	28.8	14	992.1	1006.1	0	41	4.9	2	34	11.8	3.5	V	4
87178	1999-09-01	33.5	22.6	28.1	17.7	992.9	1007	0	54	3.8	1	34	9.3	1.9	V	4
87178	1999-09-02	28.2	22.7	25	16.6	993.9	1008	0.8	61	1.8	2	11	9.3	2.2	V	4
87178	1999-09-03	23.9	18	21.3	15.2	994.7	1009	9	69	0	6	16	19.5	5.3	V	4
87178	1999-09-04	20.3	18	18.7	16.1	999.2	1013.7	49	85	0	8	23	15.4	5	V	4
87178	1999-09-05	19.7	17.7	18.7	16.6	994	1008.4	20	88	0	8	18	19	6.2	R	4
87178	1999-09-06	28.3	16.9	23.1	17.9	990	1004.3	0	73	5.2	2	9	7.2	3.5	V	4
87178	1999-09-07	33.5	24.1	27.4	18.5	983.3	997.3	10	60	5.4	1	34	15.4	6.2	R	4
87178	1999-09-08	24.6	12.5	16.5	13	992.6	1007	0	81	5.5	5	20	28.3	4.9	R	4
87178	1999-09-09	21.5	10.5	15.8	5.6	1001.6	1016.4	0	55	6.6	3	14	11.3	4.5	V	4
87178	1999-09-10	23	9	15.8	4.9	1005.9	1020.7	0	52	9.4	2	14	12.3	3.9	V	4
87178	1999-09-11	25.5	11.5	18.2	9.5	1001.6	1016.3	0	57	7	2	9	9.8	3.6	V	4
87178	1999-09-12	27.5	14.6	21.1	14.8	998.1	1012.5	0	70	10.7	1	5	7.7	2.4	V	4
87178	1999-09-13	24.6	17	20.2	15.3	993.1	1007.5	63	74	1	4	2	12.9	4	V	4
87178	1999-09-14	19.4	16.2	17.6	16.4	993.9	1008.4	68	92	0	8	5	18	2.8	V	4
87178	1999-09-15	21	10	15.8	6.8	1002.9	1017.7	0	61	9.5	1	20	8.7	3.3	V	4
87178	1999-09-16	26	8.5	17.2	8	1005.3	1020.1	0	59	10	0	9	6.7	1.7	V	4
87178	1999-09-17	29.5	11.8	20.7	9.6	1004.3	1018.8	0	52	9.6	0	9	6.2	1.8	V	4
87178	1999-09-18	30.8	16	23.4	10	1000.4	1014.8	0	45	8.2	0	5	7.7	3	V	4
87178	1999-09-19	31	16	23.9	12.7	1001.7	1016.1	0	51	9.4	1	14	8.7	2.7	V	4
87178	1999-09-20	31.6	16.7	24	14.8	1001.9	1016.3	0.8	58	9	0	5	8.2	2.3	R	4
87178	1999-09-21	31	20	24.7	15.7	1001.6	1015.9	0	58	5	2	11	7.2	1.7	V	4
87178	1999-09-22	29.3	16.8	22.5	12.3	1002.1	1016.5	0	55	8.7	0	14	8.7	3	V	4
87178	1999-09-23	28.2	13.5	21.1	12.2	1002	1016.5	0	58	9.7	0	5	9.8	3.3	V	4
87178	1999-09-24	26.2	16.5	20.9	9.7	1002.7	1017.2	0	50	10.2	0	5	11.3	3.9	V	4
87178	1999-09-25	26.2	13.4	19.9	9.8	1000.4	1014.9	0	54	9.7	3	5	11.3	3.3	V	4
87178	1999-09-26	28.5	15.3	21.3	11.5	999.9	1014.3	0	57	4.6	5	14	10.3	3.1	V	4
87178	1999-09-27	22.1	17	19.5	14.6	1000.6	1015.1	4	74	0.7	6	14	9.8	2.3	R	4
87178	1999-09-28	31.9	18.7	24.7	16.4	993.7	1008	2	63	5	7	18	12.3	2.8	V	4
87178	1999-09-29	26	18.5	21.3	16.5	998.5	1012.8	0.5	75	4.7	5	14	13.9	3.3	V	4
87178	1999-09-30	29	12.2	20.3	9.8	996	1010.5	0	55	9.6	0	9	6.2	2.1	V	4
87178	1999-10-01	26.6	15.3	19.7	14.7	991	1005.3	6	73	3.3	6	14	18	4.5	R	4
87178	1999-10-02	17.6	10.3	13.4	7	1006.3	1021.3	0	67	6.3	5	14	12.3	4.5	R	4
87178	1999-10-03	17.3	6.5	12.3	2.8	1014.7	1029.8	0	54	9.4	2	18	11.3	3.3	R	4
87178	1999-10-04	18.4	5.5	12	0.8	1014.5	1029.6	0	48	7.7	3	11	12.3	3.1	R	4
87178	1999-10-05	17.8	8	13.8	8.5	1007.4	1022.4	0	71	0	6	5	9.3	2.3	R	4
87178	1999-10-06	29.7	15.3	22	14.9	1002	1016.6	32	66	6.2	6	7	9.3	2.6	R	4
87178	1999-10-07	23.6	18.3	19.6	17.6	999.3	1013.8	18	89	0	7	25	12.9	2.8	V	4
87178	1999-10-08	22.7	15.8	18	13.9	1003.4	1018.1	0	79	7.3	5	23	9.3	4.8	V	4
87178	1999-10-09	24	12.8	17.8	11.9	1003.6	1018.3	0	71	10.5	2	11	4.1	2.6	V	4
87178	1999-10-10	29.4	13.1	21	12.7	999.4	1013.9	0	62	10.1	1	11	6.2	3.9	V	4
87178	1999-10-11	30.5	17.2	23.6	15.1	998.7	1013	0	60	4.1	4	9	7.2	3.1	V	4
87178	1999-10-12	26.6	20.7	23.8	15.1	997.7	1012	0	59	4	4	9	17	6.8	R	4
87178	1999-10-13	34.9	21.5	27.6	17.9	996.2	1010.4	12	57	5.6	2	5	12.9	2.8	V	4
87178	1999-10-14	29	19.1	21.3	18.8	996.7	1011	54	86	0.6	7	9	18	5.3	V	4
87178	1999-10-15	31.5	19.4	25	20.7	993.2	1007.5	23	79	5.8	3	5	8.7	2.2	V	4
87178	1999-10-16	26.4	18.1	20.5	19.2	995	1009.3	2	92	0	8	23	14.4	3.6	V	4
87178	1999-10-17	25.9	16	20.3	12	998.1	1012.8	0	64	10.6	2	14	9.8	3.5	V	4
87178	1999-10-18	29	12.5	21.5	10.2	1001.1	1015.6	0	51	10.9	0	14	7.7	2.2	V	4
87178	1999-10-19	30.2	13.8	23.5	10.9	1001.9	1016.3	0	48	10.6	0	7	8.2	1.8	V	4
87178	1999-10-20	31.4	17.6	24.2	13.7	999	1013.3	0	53	9.7	0	5	7.7	2.4	V	4
87178	1999-10-21	31.1	17.3	24.5	12.8	998	1012.2	0	51	10.5	1	14	12.3	2.2	V	4
87178	1999-10-22	29.6	17.1	23.1	13.9	998.1	1012.4	0	58	10.6	2	14	12.3	1.8	V	4
87178	1999-10-23	31	17.5	23.9	15.8	1000.3	1014.7	0	62	5.6	4	14	7.7	2.6	V	4
87178	1999-10-24	24.1	20.2	21.3	17.3	1001.3	1015.7	0.3	79	0	7	23	8.7	2.3	V	4
87178	1999-10-25	24.5	18.3	20.6	18.4	999.3	1013.8	7	88	2	6	9	5.1	1.3	V	4
87178	1999-10-26	28.5	17.3	22.9	18.6	994.9	1009.3	5	78	6.7	4	9	7.2	2.6	V	4
87178	1999-10-27	30.5	19.2	24.5	18.4	992.2	1006.4	0	71	9.4	2	9	9.8	2.7	V	4
87178	1999-10-28	32.9	19.1	26.3	19.2	994.2	1008.4	0	67	7.8	3	5	7.2	2.7	V	4
87178	1999-10-29	35.4	22.4	28.6	18.9	998.1	1012.2	0	58	9.9	2	14	8.7	2.2	V	4
87178	1999-10-30	35	22.5	28.4	18.7	1001.4	1015.5	0	58	8.2	3	16	10.3	3.1	V	4
87178	1999-10-31	31	22	26.4	17.1	999.9	1014	0	58	7.2	4	9	21.6	5.3	V	4
87178	1999-11-01	28.3	20.5	23.3	15	994.1	1008.3	40	62	2.2	5	5	18	4.1	V	4
87178	1999-11-02	25.5	19.3	21.2	18.3	997.1	1011.5	0	84	0.8	6	36	18.5	3.2	V	4
87178	1999-11-03	27	17.2	21.7	15.8	997.8	1012.2	35	70	4.2	5	20	10.3	2.7	V	4
87178	1999-11-04	20.5	16.6	17.7	16.3	996.3	1010.8	33	92	0	8	14	16.5	5.1	V	4
87178	1999-11-05	23	14	17.8	11.7	998.9	1013.5	0	69	8.3	4	18	11.8	3.2	V	4
87178	1999-11-06	26.8	12.9	20.5	12.8	997.4	1011.9	0	65	10.2	0	9	7.2	1.2	V	4
87178	1999-11-07	29.9	14.7	22.9	13.3	994.6	1008.9	0	57	9	2	16	10.3	2.1	V	4
87178	1999-11-08	24	14	16.2	10.4	1002.9	1017.4	3	70	0	6	18	13.9	3.5	V	4
87178	1999-11-09	21.2	11.7	15.9	6.6	1009.3	1024.2	0	57	9	2	18	12.9	4.2	R	4
87178	1999-11-10	23.2	9.4	16.6	6.3	1007.6	1022.5	0	53	10.1	2	11	11.8	2.6	R	4
87178	1999-11-11	27.2	13	20.6	12.7	1000.5	1015	0	62	7	5	2	8.7	3	R	4
87178	1999-11-12	27.3	17.7	22.2	17.2	999.8	1014.2	0	74	6.6	5	5	7.2	2.3	R	4
87178	1999-11-13	28	18.3	22.1	15.5	1001.6	1016.1	0.1	68	7.3	3	14	10.3	2.6	R	4
87178	1999-11-14	30.1	16.8	23.5	14	1000.5	1014.9	0	59	9.6	0	9	6.7	2.1	R	4
87178	1999-11-15	32	17.6	25.2	14.6	998.6	1012.8	0	54	9.8	2	5	10.3	3.6	R	4
87178	1999-11-16	33	19.4	26.4	14.7	999.4	1013.6	0	50	9.4	1	5	11.8	2.8	R	4
87178	1999-11-17	31.5	19.5	25.8	13.9	1000	1014.2	0	49	6.4	3	2	8.7	2.8	R	4
87178	1999-11-18	33.3	18.4	26.5	14.9	996.8	1011	0	51	9	3	7	8.2	2.3	R	4
87178	1999-11-19	33.5	19.4	25.8	15.6	994.1	1008.2	0	55	7.6	4	18	12.3	3.2	R	4
87178	1999-11-20	32.6	18.2	25.6	14.2	993.4	1007.6	0	51	9.2	2	20	9.3	2.4	R	4
87178	1999-11-21	32.1	18.4	26.1	14.1	994.3	1008.5	0	50	8.9	2	20	9.8	3	R	4
87178	1999-11-22	31.5	18.7	25.5	12.2	997.4	1011.6	0	46	9.3	2	20	11.3	2.4	R	4
87178	1999-11-23	28.6	18.4	24.4	9	996.6	1010.8	0	39	8.2	2	20	13.4	4.1	R	4
87178	1999-11-24	30.5	16.5	24.2	12	993.4	1007.7	0	49	9.1	1	23	10.8	2.2	R	4
87178	1999-11-25	29.6	17.3	24	14.7	993.3	1007.5	0	58	2.4	6	27	9.3	2.2	R	4
87178	1999-11-26	30.5	18.4	24.6	14.8	995.2	1009.4	0	57	9.1	2	23	12.3	3.9	R	4
87178	1999-11-27	30.1	17.9	24.8	14.6	996	1010.3	0	54	9.2	1	20	11.8	2.6	R	4
87178	1999-11-28	32.7	18.7	25.7	12.2	996.8	1011	0	46	9.5	0	16	9.8	2.8	R	4
87178	1999-11-29	35.5	18.2	27.2	10.3	995.7	1009.8	0	38	9.5	0	11	6.7	2.7	R	4
87178	1999-11-30	38.2	21.5	29.9	12.9	994.7	1008.8	0	37	8.6	2	7	10.3	2.3	R	4
87178	1999-12-01	37.1	23.5	29.2	14.2	994.7	1008.7	0	42	4.8	5	5	12.9	5.1	R	4
87178	1999-12-02	29.5	22.7	25.3	18.5	995.8	1009.9	7	67	0.4	6	18	9.3	3	V	4
87178	1999-12-03	30.3	19.2	24.7	17.4	994.6	1008.8	0	67	9	4	27	11.3	3.3	V	4
87178	1999-12-04	35.5	19	27.1	16.1	991.4	1005.5	0	55	8.9	0	29	9.8	1.7	V	4
87178	1999-12-05	37.7	20.9	28.5	13.7	991.9	1005.9	0	45	7.4	3	16	16.5	4	V	4
87178	1999-12-06	28.5	15.7	22	11	998.7	1013	0	51	8.5	4	14	11.8	4.2	V	4
87178	1999-12-07	31.7	15.8	24	13.9	997.2	1011.5	0	54	6.5	3	14	10.3	2.7	V	4
87178	1999-12-08	32.5	19.6	25.7	17.5	998.6	1012.8	0	62	6.8	6	14	9.8	2.8	V	4
87178	1999-12-09	29	21.4	25.1	18.8	1001.1	1015.4	0	69	0	7	9	8.7	2.1	R	4
87178	1999-12-10	32.1	21.4	26.9	19.5	999.3	1013.4	0	65	2.8	6	5	9.3	3.7	V	4
87178	1999-12-11	32.9	21.2	26.8	19.1	997.3	1011.5	99	65	4.4	5	5	9.3	2.4	R	4
87178	1999-12-12	27.6	19.5	21.4	20.3	994.6	1008.9	59	94	0	7	9	15.4	2.7	V	4
87178	1999-12-13	29.4	20.1	24.5	20	990.7	1004.9	0.1	78	6.2	5	25	12.3	2.6	V	4
87178	1999-12-14	31.2	19.5	25.1	17.4	990.8	1005	0	66	9.1	2	20	14.9	4.8	V	4
87178	1999-12-15	32.5	20	26.6	17.2	992.2	1006.3	7	59	8.8	1	23	16.5	2.8	R	4
87178	1999-12-16	34.6	19.5	27.7	15.7	991.9	1006	0	51	9.4	1	23	11.3	1.2	R	4
87178	1999-12-17	36.2	20	28.7	17	991.5	1005.5	0	54	9.4	1	7	7.7	1.9	R	4
87178	1999-12-18	37.6	21.9	30.2	16.2	991.5	1005.5	0	46	9	1	18	7.7	2.8	R	4
87178	1999-12-19	36.3	23.1	29.4	19.6	993.3	1007.2	0	57	7.4	2	20	9.8	2.7	V	4
87178	1999-12-20	36.9	23.2	29.7	18.1	993.9	1007.9	0	51	9.1	0	14	6.7	2.6	V	4
87178	1999-12-21	37.9	22.7	29.1	18.2	992.6	1006.5	18	55	7.9	3	23	19.5	3.1	V	4
87178	1999-12-22	31.5	20.8	26.5	19.8	995.6	1009.7	0	69	7.5	6	25	12.9	3.3	V	4
87178	1999-12-23	33.5	20.9	27	17.2	995.8	1009.9	0	56	9.6	1	9	8.2	2.7	R	4
87178	1999-12-24	35.5	20.8	28.7	17.5	996.9	1011	0	52	8.1	1	7	6.7	1.8	R	4
87178	1999-12-25	35.7	22.9	29.6	18.3	998.9	1012.9	0	52	8.8	1	2	7.7	2.7	R	4
87178	1999-12-26	36.2	21.6	30.3	18.6	998.6	1012.6	0	50	9.3	1	2	7.7	2.2	R	4
87178	1999-12-27	37	25.4	30.8	21.7	996.3	1010.2	0	60	7.4	4	9	12.3	2.2	V	4
87178	1999-12-28	36.1	24.2	29.1	23	994.1	1008.1	0	70	6.2	4	2	10.3	2.4	V	4
87178	1999-12-29	28.9	22	25.2	21.7	993.2	1007.3	25	82	0.1	7	23	14.4	2.3	V	4
87178	1999-12-30	30.2	22.3	25.1	22.2	993.4	1007.6	1	85	4.3	6	18	13.4	1.8	V	4
87178	1999-12-31	29.3	21.8	25.6	19.3	994.1	1008.2	0	69	5.5	3	14	11.3	4.9	V	4
87178	2000-01-01	29.7	17.9	24.3	17.1	993.8	1008	0	65	7.1	2	14	11.3	4.6	V	4
87178	2000-01-02	32.7	19.5	26.5	16.8	992.7	1006.9	0	57	9.2	2	14	9.3	3.7	V	4
87178	2000-01-03	31.8	19	25.9	15.9	991.2	1005.3	0	55	10	1	14	7.7	2.7	R	4
87178	2000-01-04	33.1	19.4	26.3	15	991.1	1005.1	0	52	9.1	1	23	9.3	2.6	R	4
87178	2000-01-05	34.3	21.2	27.3	16.5	991.9	1006	0	53	8.3	1	20	8.7	2.8	R	4
87178	2000-01-06	36.1	19.4	28.6	15.6	994.6	1008.6	0	47	8.9	1	18	7.7	1.7	R	4
87178	2000-01-07	37.7	22.4	30.3	16.2	993.5	1007.5	0	45	9.3	2	9	6.7	1.8	V	4
87178	2000-01-08	36.4	23	29.8	18.7	994.5	1008.4	0	53	8.6	1	2	8.7	2.4	V	4
87178	2000-01-09	36.4	24.7	29.8	20.8	995.9	1009.8	0	59	7.2	2	11	5.1	3.2	V	4
87178	2000-01-10	37.4	23.3	30.4	21.1	994.7	1008.7	0	60	7.2	3	14	11.3	2.6	V	4
87178	2000-01-11	36	24.8	28.4	20.8	993.3	1007.3	4	66	4.5	5	20	14.9	4.5	V	4
87178	2000-01-12	26.6	23.1	25	21.7	992.3	1006.4	79	82	0	8	25	15.4	1.9	R	4
87178	2000-01-13	24.5	23	23.6	22.3	992.7	1006.9	5	92	0	7	25	15.4	2.6	R	4
87178	2000-01-14	31.5	21.4	26.2	22.4	992.1	1006.2	7	80	3.5	7	20	10.8	2.2	V	4
87178	2000-01-15	30.6	22.6	26.4	23.1	991	1005.1	31	83	3.2	6	29	7.7	2.2	V	4
87178	2000-01-16	27.1	23	24.9	23.5	990.6	1004.7	27	92	0.3	6	29	11.8	2.7	R	4
87178	2000-01-17	33.7	23	28.1	22.9	993.6	1007.7	0	74	6.3	5	20	11.8	4.2	V	4
87178	2000-01-18	34.6	24.4	29.2	22.6	997.4	1011.5	0	69	8.1	3	14	8.2	2.4	V	4
87178	2000-01-19	33.3	22.7	27.6	18.1	996.8	1010.9	0	60	9.2	1	14	8.7	2.4	V	4
87178	2000-01-20	34.3	20.4	27.5	17.8	993.1	1007.1	0	57	9.1	1	5	5.1	1.9	V	4
87178	2000-01-21	36.6	22	30	22	990.5	1004.5	0	64	8.8	2	2	7.7	1.9	V	4
87178	2000-01-22	32.6	25.4	27.9	22.3	993.8	1007.7	0	73	0	7	20	10.8	3	R	4
87178	2000-01-23	33	23.6	27.9	22.2	994.1	1008.2	0	71	6.3	4	14	10.3	2.8	V	4
87178	2000-01-24	34.1	23.5	28	23	993.9	1008	27	76	6.7	5	20	8.7	1.9	V	4
87178	2000-01-25	31.2	22.3	25.6	21.8	994.8	1008.9	5	81	6.9	5	14	10.3	2.8	V	4
87178	2000-01-26	30.5	18.9	24.8	14.7	998.1	1012.4	0	56	9.6	0	14	12.3	4.8	V	4
87178	2000-01-27	30.6	18	24.5	13.6	998.4	1012.6	0	53	9.8	0	9	10.3	3.2	R	4
87178	2000-01-28	32.9	19.2	26.2	16.4	995.9	1010.1	0	56	9.9	1	11	6.7	2.1	V	4
87178	2000-01-29	34	22.2	28.1	20.7	994.2	1008.2	0	66	7.2	4	2	9.3	2.3	V	4
87178	2000-01-30	28.9	23.4	25.1	19.8	994.8	1008.9	28	74	0	7	5	11.3	3	V	4
87178	2000-01-31	29.7	20.9	24.7	21.7	994.2	1008.4	0	84	5.2	6	27	9.8	3.1	V	4
87178	2000-02-01	31	20.7	25.6	20.9	994.8	1008.9	0	77	9.5	3	27	7.7	2.7	V	4
87178	2000-02-02	33.5	21.4	27.8	20.3	992.1	1006.2	37	66	9.8	2	32	5.1	1.3	V	4
87178	2000-02-03	29.6	20.9	23	20.5	990.5	1004.7	19	86	0.4	6	9	12.9	2.6	V	4
87178	2000-02-04	30.6	18.5	24.7	19.2	992.5	1006.7	0	73	9.1	2	2	5.1	1.4	V	4
87178	2000-02-05	32.5	18.5	26.4	17.8	995.8	1009.9	0	62	9.7	1	9	6.2	1	V	4
87178	2000-02-06	34.2	20.1	27.5	16.2	998.2	1012.4	0	53	10.8	0	14	7.2	2.2	V	4
87178	2000-02-07	34.5	21.5	28.1	17	997.3	1011.4	0	53	10.2	1	14	6.2	2.4	V	4
87178	2000-02-08	35	21.1	28.6	20	995.5	1009.6	0	61	9.5	3	36	7.2	2.1	V	4
87178	2000-02-09	35	24.7	27.9	21.6	994	1008.1	0.4	70	9.3	4	16	17.5	4.2	V	4
87178	2000-02-10	34.3	21	27.5	20	992.8	1006.9	0	66	10.1	4	9	6.7	1.7	V	4
87178	2000-02-11	36	21.9	29.3	21	991.5	1005.4	0	64	9.3	2	29	6.2	2.3	V	4
87178	2000-02-12	36.2	25.1	30.9	23.1	990.4	1004.2	0	64	10.4	1	36	10.3	2.6	V	4
87178	2000-02-13	34.2	23.5	28.5	22.2	994.9	1008.9	0	69	5.3	4	20	12.9	3.2	V	4
87178	2000-02-14	31.8	22.2	25.8	19.8	1000	1014.1	0	70	8.9	6	14	13.9	5.1	V	4
87178	2000-02-15	28.6	19.3	23.8	17.8	1001.7	1016.1	0	70	7.2	4	14	11.8	4.8	V	4
87178	2000-02-16	30.6	17.8	24.4	14.8	1002.8	1017.2	0	57	10.3	0	11	11.3	4	V	4
87178	2000-02-17	30.9	18	24.4	14.4	1002	1016.4	0	56	10.4	1	9	9.8	3.5	V	4
87178	2000-02-18	32	19.1	25.3	16.5	1000.9	1015.1	0	60	10.1	2	2	7.2	1.8	V	4
87178	2000-02-19	33	19	26.4	15	1001.1	1015.4	0	52	10.7	1	5	6.7	2.7	V	4
87178	2000-02-20	33.5	20.5	26.6	17.8	1000.5	1014.7	1	61	8.3	4	2	6.7	1.7	V	4
87178	2000-02-21	31.4	22.5	25.9	21.1	998.9	1013	0	76	5.8	7	7	7.2	2.2	V	4
87178	2000-02-22	31.7	20.3	25.8	20.2	997.7	1011.9	0	73	10.6	2	36	7.2	2.4	V	4
87178	2000-02-23	34	22	27.7	19.7	997.4	1011.5	0	64	10.5	2	34	6.2	1.5	V	4
87178	2000-02-24	36.3	23.2	29.5	18.7	996.1	1010.1	0	54	8.2	5	9	8.2	2.2	V	4
87178	2000-02-25	30.1	24.8	26.6	20	995.6	1009.6	0.9	68	0.2	8	14	7.7	2.1	R	4
87178	2000-02-26	33	23.2	27.3	22.3	994.7	1008.8	0	75	1.2	6	9	10.3	2.8	V	4
87178	2000-02-27	37.1	24.5	30	22.2	992.4	1006.4	50	65	10	2	32	10.8	4.6	V	4
87178	2000-02-28	30.8	19.5	21.4	20.1	998	1012.3	16	92	0.2	8	16	18	5	R	4
87178	2000-02-29	29.5	19.3	23.7	19	999.9	1014.3	0	76	4.2	5	14	10.3	4.1	V	4
87178	2000-03-01	31.5	19	24.5	19.7	998.6	1012.9	0	76	7.2	3	9	7.7	2.4	V	4
87178	2000-03-02	33.6	22.4	27.2	22.6	996.3	1010.4	0	77	7.9	3	7	13.9	3	V	4
87178	2000-03-03	31.5	21.3	26	22.2	995.4	1009.5	14	81	4.5	5	14	13.4	2.7	R	4
87178	2000-03-04	31.5	21	25.8	23	995.6	1009.8	3	85	5.3	5	9	9.8	2.2	R	4
87178	2000-03-05	31.5	23.8	26.3	22.7	997.7	1011.8	0.2	82	6.4	5	18	14.4	2.4	R	4
87178	2000-03-06	30	23	26.6	24	998.6	1012.8	11	87	2	5	9	11.8	1.3	R	4
87178	2000-03-07	30.1	20.5	25.3	19.6	999.5	1013.7	0	72	10.5	2	11	9.8	3.6	V	4
87178	2000-03-08	29.9	18.8	24.6	19	998.2	1012.5	0	71	11.7	4	5	9.8	2.7	V	4
87178	2000-03-09	30.3	19.4	25.5	18.4	999	1013.2	0	66	7.1	4	5	9.8	2.7	V	4
87178	2000-03-10	31	22.4	26.2	19.7	998.3	1012.5	0	69	6.1	5	7	6.7	1.4	V	4
87178	2000-03-11	32.5	20.2	25.6	17.7	996.8	1011	0	64	8.5	2	20	8.7	1.5	V	4
87178	2000-03-12	31.6	19.8	25	17.1	994.5	1008.7	0	64	10.2	1	16	8.7	2.1	V	4
87178	2000-03-13	30.5	18.3	24.8	17.5	992	1006.2	0	67	7.8	4	29	7.2	2.2	V	4
87178	2000-03-14	31.8	18.3	25	17.8	993.8	1008	0	68	11.1	1	23	9.3	1.7	V	4
87178	2000-03-15	32.5	19.8	26.6	20	994.2	1008.4	0	69	10.8	1	2	6.2	1.9	V	4
87178	2000-03-16	31.1	21.8	26.5	21.4	993.4	1007.5	0	75	6.7	2	5	7.2	1.5	V	4
87178	2000-03-17	32.5	21.4	26.9	19.5	994	1008.1	0	66	8	4	18	11.8	3.1	V	4
87178	2000-03-18	30.6	20	24.6	13.9	997.4	1011.6	0	55	9.5	2	14	9.8	3.1	V	4
87178	2000-03-19	30	14.5	22.1	12.1	997.2	1011.6	0	56	9.9	1	7	8.2	2.6	V	4
87178	2000-03-20	32.8	17.4	25.5	18.2	996.5	1010.7	0	65	8.5	3	5	8.7	2.3	V	4
87178	2000-03-21	30.3	19.3	24.9	19.6	998.9	1013.2	0	73	0.3	6	20	20.1	2.2	V	4
87178	2000-03-22	32.2	17.6	24.2	17.7	999.1	1013.5	0	69	8.9	2	14	8.2	3	V	4
87178	2000-03-23	33.2	22.3	27.2	21	994.8	1008.9	0	70	8.7	1	2	9.3	3.2	V	4
87178	2000-03-24	28.5	23.7	25.5	21.9	997.6	1011.8	0.6	81	0.5	6	23	10.8	1.7	R	4
87178	2000-03-25	31.1	19.7	24	19.4	999.5	1013.9	0	78	7.8	2	9	8.7	2.2	V	4
87178	2000-03-26	34.4	21.1	26	20.4	993.8	1008	6	73	6.2	5	9	11.3	3.9	V	4
87178	2000-03-27	31.6	16.3	21.6	19	993.6	1007.8	31	86	2.8	6	14	19	3.7	R	4
87178	2000-03-28	22.5	14	17	10.9	1004	1018.8	0	69	8	4	16	9.3	3	V	4
87178	2000-03-29	24.7	11.2	18.8	9.5	1003.6	1018.3	0	57	9.7	0	14	8.2	2.4	V	4
87178	2000-03-30	29	14.4	21.8	15.5	1000.2	1014.7	0	69	5.4	3	23	5.7	1.8	V	4
87178	2000-03-31	25.2	19.7	22.2	18.4	1000.1	1014.5	0	79	1.7	6	11	10.8	3	R	4
87178	2000-04-01	27.9	19	22.7	18.7	1003.5	1017.9	0	80	1.8	5	16	8.7	2.8	V	4
87178	2000-04-02	29	19.1	23.1	16.9	1004.2	1018.5	0	70	9	2	11	9.3	3.6	V	4
87178	2000-04-03	31.1	17.8	24.6	18.4	1001.6	1015.9	4	69	8.1	4	5	8.7	3.2	V	4
87178	2000-04-04	26.7	19.5	23.1	19.5	1001.6	1015.9	13	81	5.5	5	7	14.4	4.1	V	4
87178	2000-04-05	31.5	21.3	25.8	21	1001.7	1016	0	76	7.4	4	2	7.7	2.1	V	4
87178	2000-04-06	32.5	22.4	26.7	20.2	1000.8	1015	0	69	7.9	5	36	9.8	3.3	V	4
87178	2000-04-07	33.5	21	26.9	19.6	997.3	1011.5	0	67	9.6	1	36	10.8	3.1	V	4
87178	2000-04-08	34.6	22.2	28	20	998.4	1012.5	0	64	9.1	1	36	9.3	3.1	V	4
87178	2000-04-09	34.9	21.5	28.1	20	999.4	1013.5	0	64	8.7	2	5	7.7	1.7	V	4
87178	2000-04-10	34.6	20.5	27.5	18.4	997.9	1012	0	61	8.7	1	29	7.2	2.2	V	4
87178	2000-04-11	32.9	19.8	26.1	20.7	998	1012.2	12	75	7.8	2	18	9.3	1.9	V	4
87178	2000-04-12	24.8	17.9	20.8	17.7	998.9	1013.3	0	83	3.8	5	23	12.9	5.1	V	4
87178	2000-04-13	24.4	12.5	18.5	14	998.3	1012.9	0	76	8.5	2	9	8.2	2.2	V	4
87178	2000-04-14	29.7	15.7	22.4	15.1	998.9	1013.3	0	66	7.2	3	9	6.7	2.3	V	4
87178	2000-04-15	29.7	20.5	24.1	18.6	999.7	1014	0.2	72	3.6	7	2	7.7	2.1	V	4
87178	2000-04-16	25.5	19.4	21.1	19.5	999.2	1013.5	18	91	0	6	20	12.3	2.7	V	4
87178	2000-04-17	21.5	19.7	20.6	19.8	995	1009.4	30	95	0	8	5	7.7	2.8	V	4
87178	2000-04-18	22.1	18.1	20.2	19	994.9	1009.3	5	93	0	8	27	10.8	3.5	V	4
87178	2000-04-19	18.9	14	16.5	14.5	999.6	1014.2	0.6	88	0.8	8	25	10.8	4.5	R	4
87178	2000-04-20	21.2	15.7	17.5	13.2	1002.3	1016.9	0	77	5.4	5	23	9.3	3.6	V	4
87178	2000-04-21	24.2	11.5	17.8	12.7	1003.2	1017.9	0	74	9.1	1	14	5.1	1	V	4
87178	2000-04-22	24.5	12.2	18.4	12.4	1002.9	1017.5	0	70	9.2	2	32	4.6	1.4	V	4
87178	2000-04-23	26.4	11.6	18.6	12.4	1001.5	1016.1	0	70	9.4	0	2	4.1	0.8	V	4
87178	2000-04-24	28.7	13.3	20.9	15.4	999.6	1014.1	0	75	9.6	0	5	5.7	1.3	V	4
87178	2000-04-25	28.5	16.5	22.2	17.8	997.3	1011.7	0	78	3.3	4	5	6.2	1.8	V	4
87178	2000-04-26	30.2	20.2	24	17.5	998.8	1013.1	0	69	6.9	4	34	9.8	3.2	V	4
